burn_area_forecast,lon,lat,area,date
9.408208976593817e-05,22.95644709,-10.425741499999999,5,2024-10-01
5.271497396910735e-05,22.95644709,-10.425741499999999,5,2024-11-01
1.2861521399363813e-05,22.95644709,-10.425741499999999,5,2024-12-01
7.30987269361394e-05,22.95644709,-10.425741499999999,5,2025-01-01
5.54183681945444e-05,22.95644709,-10.425741499999999,5,2025-02-01
3.932929755232984e-05,22.95644709,-10.425741499999999,5,2025-03-01
2.436953202305303e-05,22.95644709,-10.425741499999999,5,2025-04-01
0.011261618125745616,22.95644709,-10.425741499999999,5,2025-05-01
0.02237172147694931,22.95644709,-10.425741499999999,5,2025-06-01
0.10713234654954935,22.95644709,-10.425741499999999,5,2025-07-01
0.09996677999291916,22.95644709,-10.425741499999999,5,2025-08-01
0.045086783517364705,22.95644709,-10.425741499999999,5,2025-09-01
0.0,22.95644709,-10.425741499999999,5,2025-10-01
0.0,22.95644709,-10.425741499999999,5,2025-11-01
0.0,22.95644709,-10.425741499999999,5,2025-12-01
2.1373036010613064e-05,22.95644709,-10.425741499999999,5,2026-01-01
1.3619546127690034e-05,22.95644709,-10.425741499999999,5,2026-02-01
6.257129277150255e-06,22.95644709,-10.425741499999999,5,2026-03-01
0.0,22.95644709,-10.425741499999999,5,2026-04-01
0.057099974196924856,22.2866693,-7.574396542000001,6,2021-05-01
0.0749531055415701,22.2866693,-7.574396542000001,6,2021-06-01
0.07853964772898733,22.2866693,-7.574396542000001,6,2021-07-01
0.03782323770594997,22.2866693,-7.574396542000001,6,2021-08-01
0.0031077270022429235,22.2866693,-7.574396542000001,6,2021-09-01
0.0,22.2866693,-7.574396542000001,6,2021-10-01
0.0,22.2866693,-7.574396542000001,6,2021-11-01
1.4839775019857686e-06,22.2866693,-7.574396542000001,6,2021-12-01
7.809851496726285e-09,22.2866693,-7.574396542000001,6,2022-01-01
0.000998191313184671,22.2866693,-7.574396542000001,6,2022-02-01
3.031509260089406e-10,22.2866693,-7.574396542000001,6,2022-03-01
0.00396537651330551,22.2866693,-7.574396542000001,6,2022-04-01
0.04562841416560658,22.2866693,-7.574396542000001,6,2022-05-01
0.08232573515993201,22.2866693,-7.574396542000001,6,2022-06-01
0.07619511373436581,22.2866693,-7.574396542000001,6,2022-07-01
0.036788203151982043,22.2866693,-7.574396542000001,6,2022-08-01
0.0034213303874832653,22.2866693,-7.574396542000001,6,2022-09-01
0.0,22.2866693,-7.574396542000001,6,2022-10-01
0.0,22.2866693,-7.574396542000001,6,2022-11-01
1.6513668126477427e-06,22.2866693,-7.574396542000001,6,2022-12-01
2.533244242392646e-09,22.2866693,-7.574396542000001,6,2023-01-01
0.0008237051366261173,22.2866693,-7.574396542000001,6,2023-02-01
7.652059268723462e-11,22.2866693,-7.574396542000001,6,2023-03-01
0.005955759459948338,22.2866693,-7.574396542000001,6,2023-04-01
0.04919791873794711,22.2866693,-7.574396542000001,6,2023-05-01
0.07958809724207515,22.2866693,-7.574396542000001,6,2023-06-01
0.07708913226925507,22.2866693,-7.574396542000001,6,2023-07-01
0.03721079671573508,22.2866693,-7.574396542000001,6,2023-08-01
0.0032941507524610635,22.2866693,-7.574396542000001,6,2023-09-01
0.0,22.2866693,-7.574396542000001,6,2023-10-01
0.0,22.2866693,-7.574396542000001,6,2023-11-01
1.600458387965682e-06,22.2866693,-7.574396542000001,6,2023-12-01
1.346430951621868e-09,22.2866693,-7.574396542000001,6,2024-01-01
0.0008934494053426375,22.2866693,-7.574396542000001,6,2024-02-01
2.7221650390293378e-11,22.2866693,-7.574396542000001,6,2024-03-01
0.005160186714263553,22.2866693,-7.574396542000001,6,2024-04-01
0.047771157785827224,22.2866693,-7.574396542000001,6,2024-05-01
0.08068235410355114,22.2866693,-7.574396542000001,6,2024-06-01
0.07673178555466417,22.2866693,-7.574396542000001,6,2024-07-01
0.03704188252037086,22.2866693,-7.574396542000001,6,2024-08-01
0.003344985520335396,22.2866693,-7.574396542000001,6,2024-09-01
0.0,22.2866693,-7.574396542000001,6,2024-10-01
0.0,22.2866693,-7.574396542000001,6,2024-11-01
1.6208069128183082e-06,22.2866693,-7.574396542000001,6,2024-12-01
1.8208101688502071e-09,22.2866693,-7.574396542000001,6,2025-01-01
0.0008655720355821738,22.2866693,-7.574396542000001,6,2025-02-01
4.692685070999687e-11,22.2866693,-7.574396542000001,6,2025-03-01
0.005478183820132582,22.2866693,-7.574396542000001,6,2025-04-01
0.04834144611709797,22.2866693,-7.574396542000001,6,2025-05-01
0.08024497044892735,22.2866693,-7.574396542000001,6,2025-06-01
0.07687462003667486,22.2866693,-7.574396542000001,6,2025-07-01
0.037109398942416945,22.2866693,-7.574396542000001,6,2025-08-01
0.0033246664368207293,22.2866693,-7.574396542000001,6,2025-09-01
0.0,22.2866693,-7.574396542000001,6,2025-10-01
0.0,22.2866693,-7.574396542000001,6,2025-11-01
1.6126734365938688e-06,22.2866693,-7.574396542000001,6,2025-12-01
1.6311968129613177e-09,22.2866693,-7.574396542000001,6,2026-01-01
0.0008767148543264708,22.2866693,-7.574396542000001,6,2026-02-01
3.905051670226486e-11,22.2866693,-7.574396542000001,6,2026-03-01
0.00535107770709695,22.2866693,-7.574396542000001,6,2026-04-01
0.003858495201871864,21.78860479,-4.059849987,7,2021-05-01
0.014170467993397468,21.78860479,-4.059849987,7,2021-06-01
0.009668616933288654,21.78860479,-4.059849987,7,2021-07-01
0.002340006520743427,21.78860479,-4.059849987,7,2021-08-01
0.0,21.78860479,-4.059849987,7,2021-09-01
0.0,21.78860479,-4.059849987,7,2021-10-01
